comment_id,animosity
k1b6v3c,0
k1b970c,0
k1b9in4,0
k1ba9sl,0
k1bdkjk,0
k1bfch4,0
k1bfpsv,1
k1bjgff,1
k1bo5qd,0
k1bp66v,0
k1bry5s,0
k1bs5m5,1
k1buw5w,0
k1bvgog,0
k1c29pp,0
k1c895x,0
k1cb208,0
k1cmbbs,0
k1cq52h,0
k1d0v4p,0
k1dcdfz,0
k1dci18,0
k1dg20s,0
k1e0e85,0
k1e2vcf,0
k1efi00,0
k1g9r6p,0
j3c2ayp,0
j3c2yvv,0
j3c3f4p,1
j3c3hcr,0
j3c3jgi,1
j3c46jo,0
j3c4raa,1
j3c5bqq,0
j3c5hna,0
j3c5r1a,0
j3c7uk3,0
j3cbh3x,0
j3cf5tf,1
k8kitgr,0
ji61aig,0
ji62c6g,1
ji63gd0,0
ji63il1,0
ji63qj6,1
ji63vg4,1
ji63ytd,0
ji6442d,0
ji65e0o,0
ji65imc,0
ji66jfk,0
ji66nk2,0
ji66vmw,0
ji67qzm,0
ji68157,0
ji687pw,0
ji6cgp3,0
ji7jyhy,0
jz8ig4y,0
jz8iukx,0
jz8ivzn,1
jz8jffm,0
jz8jpl3,0
jz8kkkv,1
jz8ntr0,0
jz8sl86,0
jz935f3,0
k20aovx,0
gpay4zt,0
gpaybgk,0
gpaybpj,1
gpayipk,1
gpaypa7,0
gpayvdk,0
gpaz3yo,1
gpazf6c,0
gpazsyx,0
gpazunf,0
gpazzno,0
gpb09zs,0
gpb0alr,0
gpb2wyb,0
gpb4yow,0
gpb56ni,1
gpb6a7z,0
gpb7owm,0
gpb7p3n,0
gpb7p45,0
gpbbyg5,0
gpbc52e,0
gpbci2y,0
gpbcr07,0
gpbdnb0,0
gpbkc51,0
gpbkps0,0
gpbthmd,0
gpbtoqr,1
gpbv4ce,0
gpc5l4x,0
gpc60fy,0
gpcbqfy,0
gpcc3f6,0
gpccijg,0
gpccqq6,0
gpccxsa,0
gpceonj,0
gpcfd5s,0
gpcgecl,1
gpci0j8,0
gpciujn,0
gpcjmr9,0
gpcjpfb,0
gpcjsy4,0
gpckbe4,1
gpckeh4,0
gpckgg1,1
gpcqgzw,0
gpcrlcu,1
gpct7c7,1
gpcuha7,0
gpd9cr0,0
gpdhufx,0
gpdj09o,1
gpdjj07,0
gpdl7ju,0
gpdmnbw,0
gpdmyx1,0
gpdp87y,0
gpdsctl,1
gpdx3id,0
gpe46kk,1
gpe5r95,0
gpei388,0
gpeided,0
ifl1tpz,0
ifl2fgc,0
ifl30pd,1
ifl38jh,0
ifl3ujk,0
ifl3ytm,1
ifl40ho,1
ifl4t83,0
ifl4tmi,0
ifl4vb1,0
ifl565a,1
ifl6cm4,0
ifl73ve,1
ifl8qkk,0
ifl9ohb,0
ifl9pzq,1
ifle1ry,1
iesh0fu,0
ieshlen,0
iesm6ti,0
ietxgon,0
igm78ok,0
igm7qxq,0
igm83fp,0
igm8982,0
igm8tnn,0
igm9rza,0
igmb86o,1
igmbxx5,0
igmj1vt,1
igmkrvf,0
igmqvqv,1
ign7k63,0
ii9shr4,0
ii9sn6x,0
ii9t4rv,0
ii9t51s,1
ii9tdds,0
ii9tef9,0
ii9texn,1
ii9tf1d,0
ii9tfy3,0
ii9tgey,0
ii9tgh0,0
ii9tkpw,1
ii9tlge,0
ii9touq,0
ii9tpv0,0
ii9tqns,0
ii9trhy,0
ii9twz3,0
ii9u3by,0
ii9u7ht,0
ii9u80i,1
ii9u83y,0
ii9ucfj,0
ii9ucyl,0
ii9ugfj,0
ii9upi3,0
ii9uuwl,0
ii9vapw,0
ii9ve0j,0
ii9vehk,0
ii9vpob,0
ii9vumr,0
ii9wm6j,1
ii9yg3o,0
ii9yzf7,1
ii9zlb9,0
ii9zwuu,0
iia0lb8,0
iia0m42,1
iia1k2f,0
iia27rv,0
iia3ic7,0
iia8r0d,1
iiaamv1,0
iiaazjn,0
iiabilr,1
iiaipjr,0
iiajhvl,0
iiamjxe,0
iiampap,1
iiamt3m,0
iiamy1b,1
iiap5wn,0
iiatq8z,1
iiavt41,0
iiawux5,1
iib4gbk,0
iib7ozh,0
iib9o1l,0
iibak41,0
iibekct,0
iibknav,1
iibmfda,0
iibrof1,1
iibslgf,0
iibtafn,0
iibtldx,1
iibtpsp,0
iibz7jz,0
iic0r8t,1
iic17pa,0
iic2hg6,1
iic70db,0
iic8zev,1
iich1dc,0
iichckc,0
iicmco3,1
iicqv3c,0
iicwq1f,1
iicychq,1
iid66b3,1
iidftkf,1
iiduw98,0
iie5x42,1
k9i4ms6,0
ka1x2t0,0
ka1y4j0,0
ka1yrwr,0
ka1ywfn,0
ka1z2v2,0
ka1zi72,1
ka202d0,0
ka20wdv,0
ka232uv,0
ka235fs,0
ka242aq,0
ka24skf,0
ka257td,0
ka26vdn,1
ka3vx5o,0
ka3vz2j,0
ka3w10z,0
ikfs9ta,0
ikfsj3j,0
ikftlfn,0
ikftt4v,0
ikftw97,1
ikfu1y9,1
ikfu2hr,0
ikfu4is,0
ikfu8ue,1
ikfual9,0
ikfucwe,0
ikfufoz,0
ikfugm2,0
ikfujnu,0
ikfusbh,0
ikfuvfj,0
ikfuw7a,1
ikfuy0f,0
ikfv1as,0
ikfv9h6,0
ikfvbvb,1
ikfvf8v,0
ikfvj50,0
ikfvmoz,0
ikfw2ej,0
ikfw8yb,1
ikfwdaw,0
ikfwk3y,0
ikfy42r,1
ikfybo3,0
ikfyfg0,1
ikfylcb,1
ikfz6me,0
ikfzcry,1
ikfzias,1
ikfzlps,0
ikfzunx,0
ikfzy8j,0
ikg3oog,1
ikg3sy1,0
ikg41r1,0
ikg5g2h,1
ikgby0c,0
ikgc26x,0
ikgc6iy,0
ikgc7th,0
g3ofmus,0
g3ofmvi,0
g3og3yh,0
g3ogg4e,0
g3ogg8r,1
g3ogjh0,0
g3ogjn7,0
g3ogko6,1
g3ogo97,1
g3ogvpo,0
g3ohevq,0
g3ohjar,0
g3ol4lb,1
g3olohf,0
g5y2yrs,0
g17jbet,0
g17jbff,0
g17jh1d,0
g17jhy6,0
g17jnbu,1
g17jqjl,0
g17jqp4,0
g17jqyw,1
g17jtrb,0
g17juxs,0
g17jy4y,0
g17jygz,0
g17k07a,0
g17k3ew,0
g17k3jt,1
g17k42z,1
g17k5ln,0
g17k6xt,0
g17klhs,0
g17knyk,0
g17l1aj,1
g17lbvb,0
g17lobx,0
g17lv7m,1
g17lywy,1
g17mnov,0
g17mvsm,0
g17n0vd,0
g17n0wv,0
g17ngc0,1
g17nnuc,1
g17nubt,0
g17nuqe,0
g17nvwd,0
g17p1s9,1
g17pqd9,0
g17svwo,0
g17t7il,0
g17uf2e,0
g17uj0h,0
g17ur7a,0
g17usav,1
g17vd6l,1
g17viur,1
g17vo0j,0
g17yhu3,0
g17yrzp,0
g17z2du,0
g17zd4x,0
g181md0,0
g1845ie,1
g185j9q,0
g185t3f,0
g187vno,0
g187z0v,0
g1882fg,1
g188tl0,1
g189nsz,0
g18agvd,1
g18axmv,1
g18d7uw,0
g18d8wf,0
g18egy7,1
g18f8a9,0
g18g1d7,0
g18ga3n,0
g18h971,0
g18hevo,0
g18ipgn,1
g18j3vu,0
g18klvl,0
g18l2aj,0
g18m8jw,0
g18m9xh,1
g18mn3r,1
g18mrbi,1
g18n0yg,1
g18n8al,1
g18nbug,0
g18nvlb,0
g18o6bl,0
g18okwt,0
g18oqgz,0
g18ot6w,1
g18oz7v,0
g18pach,0
g18pvgs,1
g18q5g1,0
g18qf6c,0
g18r88g,0
g18ranh,0
g18so80,1
g18srmg,0
g18uti1,1
g18v8og,0
g18vz4r,1
g18w74a,1
g18wb5p,0
g18wg8n,0
g18wrk9,0
g18xe6r,1
g18xfhi,1
g18xp5w,0
g192uad,1
g193235,0
g195515,0
g195irm,0
g195p76,0
g19607x,0
g198hfd,0
g19ap54,0
g19b36j,1
g19bd7q,0
g19bkh1,0
g19c1s5,0
g19g3m9,0
g19hcfx,0
g19hi07,0
g19hqfk,0
g19n7fw,0
g19qiir,0
g19qul9,0
g19wn5q,0
g19xtbx,0
g19zqlk,0
g1a0qon,0
g1a0tvu,0
g1a5xlk,0
g1adzxt,0
g1akf2s,1
g1akjml,1
g1aktdj,0
g1ar729,0
g1au7yi,0
g1b523h,0
g1bwi0q,1
g1c3q8s,0
ieznbtw,0
ieznlzr,0
ieznsm3,0
ieznvgy,0
ieznz9z,0
ieznzed,0
iezo2zb,0
iezo6kx,0
iezo7hi,0
iezocqw,0
iezoii7,0
iezpcam,0
iezpsjl,1
iezv6m4,1
iezvv7x,0
iezzcuj,0
if003sg,1
if00ng8,0
if0145u,0
if02f11,0
if03ki0,0
if0g0wa,0
if0ismo,0
if12xgp,1
if178k6,0
if2fdjw,0
ig8wiau,0
ig8wlug,0
ig8wsw7,1
ig8wydv,0
ig8wytd,1
ig8x4ky,0
ig8x906,0
ig8x9qp,0
ig8xbuc,0
ig8xc98,0
ig8xmek,0
ig8xszg,0
ig8y091,0
ig8y0qy,1
ig8y61c,0
ig8yjnl,0
ig8z9iz,0
ig94ezu,0
ig975q9,0
ig98144,1
ig99yqi,0
ig9gzhp,0
ig9max7,0
ig9n9gk,1
ig9nl5r,0
ig9sr7d,0
ig9ybsj,0
ig9z14h,0
iga0rph,0
iga3sc7,0
igaaiei,0
igaavm8,0
igafm28,0
igag147,0
igagdw6,0
igan42y,0
igaui9c,0
igawdc2,0
igayb3d,0
igaytam,0
igb2uo6,0
igb3x43,0
igb4z4b,0
igb8du4,0
igbdhl1,0
igbj4qf,0
igbjaip,1
igbjha1,0
igbkffs,0
igbkxa0,1
igbl4oj,0
igbmylw,0
igbufxc,0
igbxge7,0
igbzb4k,0
igc1q44,0
igc1wti,0
igc52b5,0
igc5ew6,0
igcncoc,0
igcqid4,0
igdgxgb,0
igdon4z,0
igfmtaj,0
jv97w3z,0
jv98nk7,0
jv98sp4,1
jv9cp9m,0
jv9fvin,0
jv9wdqi,0
g4832au,0
g4832bd,0
g483co7,0
g483iou,1
g483l58,0
g483lh0,0
g483lt8,0
g4849yh,0
g484bf3,0
g484fhz,0
g484gtm,0
g484ouh,0
g484uc6,0
g484w38,1
g484ykf,0
g4854al,0
g485iq8,1
g485it5,0
g485j6i,0
g485sri,0
g485ucb,0
g4863d4,1
g486v37,1
g4878yh,1
g489tv4,0
g489yre,0
g49bh3p,0
g49bjeo,1
g49r802,1
j8er87p,0
j8eropw,1
j8erqnt,1
j8es1tt,0
j8esiu2,0
j8esqt9,0
j8essea,0
j8etsvs,0
j8etwbr,1
j8eu5ug,0
j8eubqy,0
j8euel7,0
j8eug03,0
j8eup9b,1
j8euplk,0
j8euvqb,0
j8evji5,0
j8evs8y,1
j8evuxy,1
j8ewapc,0
j8ewyf6,0
j8ex2p9,0
j8exael,0
j8exaur,0
j8exe59,1
j8extjz,0
j8exxhh,0
j8ey2n3,0
j8ey854,0
j8eylrh,0
j8eyvdg,1
j8ez6b8,0
j8ez7h5,0
j8ezkfe,0
j8f00yo,0
j8f0438,1
j8f050h,0
j8f09cm,0
j8f1dkg,0
j8f1mzc,0
j8f1n0l,0
j8f1zd1,1
j8f2hqm,0
j8f2xi1,0
j8f4137,0
j8f4lmg,0
j8f4q00,0
j8f5470,1
j8f57l4,0
j8f5dxy,1
j8f60v1,0
j8f72lk,0
j8f7bcy,0
j8f7k15,0
j8f7p4c,0
j8f89oy,0
j8f8hii,0
j8f8z6f,0
j8f99fx,0
j8fapgq,0
j8fb2da,0
j8fb9pl,0
j8fcihy,1
j8feu3x,0
j8fezdd,1
j8fg9w0,0
j8fktjn,0
j8fo8q6,0
j8fonhx,0
j8fpbmq,0
j8fqgfu,1
j8fr6zx,0
j8frozk,0
j8ft29s,1
j8ft3ax,0
j8fus3c,1
j8fvjn2,1
j8fxbrn,0
j8fxly8,0
j8fxv8s,0
j8fz5dn,0
j8g01b1,0
j8g1521,0
j8g1fr3,0
j8g1jrc,0
j8g28wj,0
j8g3xft,0
j8g49b6,0
j8g6qjj,0
j8g7cq6,0
j8g7dlk,0
j8g89x3,0
j8g8dp8,0
j8gadtd,1
j8gaq6e,0
j8gb02k,0
j8gbcw6,0
j8gco5u,0
j8gda50,0
j8geldr,0
j8gg5q4,0
j8gk5i9,0
j8gprdk,0
j8gsk12,0
j8guuzb,0
j8gv4rm,0
j8gvy30,0
j8gwais,0
j8gwerq,0
j8gwrv7,0
j8gwv8u,0
j8gxqer,1
j8gy668,0
j8h3238,0
j8h34cb,0
j8h58vw,0
j8h68ot,0
j8h9boc,0
j8haqin,0
j8hbogo,0
j8hdv87,1
j8he7gn,0
j8hf8aw,1
j8hfxce,0
j8hge2l,0
j8hh24b,0
j8hhibe,0
j8hil5n,1
j8hks92,1
j8hllk7,0
j8hlm9v,0
j8hmbm0,0
j8hmzzk,1
j8hol0f,0
j8hqw8h,0
j8huv11,0
j8i194v,0
j8i7u4j,0
j8idubh,1
j8ig8fm,1
j8igh7m,0
j8ih4gu,0
j8ii666,0
j8iig55,0
j8iipft,0
j8iiv85,1
j8ijuft,0
j8ikkyd,0
j8ikpx7,0
j8ilg16,0
j8ilmyi,1
j8ilq8q,1
j8inkxa,0
j8iwasr,0
j8iwnpj,1
j8iwvuz,0
j8iy4cb,0
j8iyws9,0
j8izcyr,0
j8j67jp,0
j8j6ah6,0
j8j7d8i,0
j8j8gzn,1
j8jdpq4,0
j8jdwya,0
j8jiw9n,0
j8jldln,0
j8kfzwd,1
j8lpmn1,0
j8lq1mp,0
j8m1jw4,0
j8mdttf,0
j8o60uk,0
j8o90q4,0
j8qlv63,0
j8rttbv,1
kb8qc57,0
kb8qraa,0
kb8rcvn,0
kb8rmcl,0
kb8vjgb,0
kb8wbid,0
kb8wg6k,0
kb9igwm,1
kb9ir2j,0
kb9iwan,1
kb9jb6k,0
kb9ka8h,0
kbc5bkb,1
kbdv1nv,0
kbeeaa9,0
g41m0p9,0
g41m0qs,0
g41smyp,0
g423sfe,0
g426efh,0
g42f7f3,1
g446hfn,0
jys0sz6,0
jys12go,0
jys143h,1
jys1ogh,0
jys1xc5,0
jys25bb,1
jys2k4n,0
jys3dfd,0
jys987h,0
jysbkoe,1
jyscm6a,0
jysilsc,0
jysj03k,0
jysjt6f,1
jysnj80,0
jyss7nz,1
jyss9l3,0
jysszno,1
jystddb,0
jysu3nf,1
jysvlm1,0
jyswxse,0
jysy64t,0
jysyiao,0
jysyske,1
jysz2l0,0
jyt1450,0
jyt1w2j,1
jyt2p1k,0
jyt3k03,1
jyt3q2j,0
jyt3yjh,0
jyt4kus,0
jyt4skk,0
jyt50sr,0
jyt55gf,0
jyt5hvd,1
jyt5j6x,1
jyt5tr9,1
jyt6hwm,1
jyt6qlp,1
jyt6zxl,1
jyt75ln,0
jyt7qjw,0
jyt7qw1,0
jyt8f4y,0
jyt8rk6,0
jyt8x1g,0
jyt8zs7,0
jyt9355,1
jyt961k,0
jyt96ns,0
jyt984p,1
jyt9am2,1
jyt9k6i,0
jyt9q9a,0
jyta6g9,0
jyta6nm,1
jytahwi,1
jytakrc,1
jytanus,1
jytauxb,0
jytawtj,0
jytbb6u,0
jytbqmw,1
jytbtz7,1
jytc8c3,0
jytc8ko,0
jytch0i,0
jytcnjr,1
jytctin,0
jytcvee,1
jytcyro,0
jytcznl,1
jytd5fn,1
jytddn4,1
jytdk4a,1
jytdnhc,1
jytdpgk,0
jytdxs0,0
jytdyk3,1
jytdzwm,0
jyte882,0
jyteewp,1
jytem72,1
jytepgw,1
jyterqf,0
jytessr,0
jytex0z,0
jytf6p2,1
jytf9s0,1
jytfa91,0
jytfaoh,0
jytfcgr,0
jytfikb,0
jytfjvy,0
jytfnxd,0
jytfthm,1
jytftl5,0
jytftv6,0
jytfvde,0
jytg95l,0
jytggen,0
jytgj8y,1
jytgkl1,1
jytgq7n,0
jytgsu9,1
jytgt9x,0
jytgyzu,1
jyth20k,0
jyth94t,0
jythbte,0
jythcmp,1
jythdbu,0
jythiql,0
jythsk0,1
jythvj8,0
jythxsq,0
jythz0k,0
jyti5ll,0
jytierp,0
jytit8d,0
jytiuab,0
jytiwia,0
jytj0yi,0
jytj37u,0
jytj5lb,0
jytjqkb,0
jytjts7,0
jytk0m3,0
jytk46t,0
jytk9cj,1
jytke11,0
jytknhu,0
jytkujf,0
jytl4rm,0
jytlb6n,0
jytldad,0
jytlm49,1
jytm2hv,1
jytm87h,0
jytmd2c,1
jytme9t,0
jytmg3e,0
jytmmmt,0
jytmob4,1
jytn0g8,1
jytnat1,0
jytncjs,0
jytny18,0
jytnzpo,1
jyto3gt,1
jyto4ky,1
jytody3,0
jytofrz,0
jytovfm,1
jytpbfh,1
jytpczg,1
katjjg5,0
katjmpr,0
katjtm0,0
katkcns,0
katlj46,0
katlun3,0
katlyhr,0
katm9f0,0
katmguq,0
katmqed,0
katmu3r,0
katn5mj,0
katuwep,0
katwguy,0
katzxkd,0
kau0o2x,0
kaur6cl,0
kav22au,0
gi0j6jh,0
gi0jnjw,0
gi0k5yq,0
gi0kb3o,0
gi0kepc,0
gi0kev3,0
gi0kgkg,0
gi0kinq,0
gi0kjo0,0
gi0knf4,0
gi0knhw,0
gi0ks1e,0
gi0ksxh,0
gi0l3o5,0
gi0lahj,0
gi0lksk,0
gi0m5ui,0
gi0m8pz,0
gi0mm2e,0
gi0myhr,0
gi0o2ja,0
gi0oxsy,0
gi0phc6,0
gi0pq8i,0
gi0q7ri,0
gi0qw9p,0
gi0r5un,0
gi0rhc4,0
gi0rl84,0
gi0vk15,1
gi0wg1x,0
gi0xs87,0
gi0yew6,0
gi0yib6,0
gi0ysoy,0
gi11gfe,0
gi12c90,0
gi14gnz,1
gi14mzx,0
gi15y5g,0
gi16ci5,0
gi18nse,0
gi18yp2,0
gi1a6mm,1
gi1cwdp,1
gi1dkf8,0
gi1el4d,0
gi1exgw,0
gi1fhv2,0
gi1h3wx,0
gi1him5,0
gi1ief9,0
gi1irjs,0
gi1jwj9,0
gi1jzib,0
gi1k4oi,0
gi1l65i,0
gi1ld5w,1
gi1lfzv,0
gi1neuh,0
gi1nptl,1
gi1qm2o,0
gi1r3q9,0
gi1r6oe,1
gi1rp89,0
gi1rpbt,0
gi1ryq6,1
gi1t1ev,0
gi1tzno,0
gi1uq9w,0
gi1v2ds,0
gi1v5ta,1
gi1vmfi,0
gi1vwuk,1
gi1w486,0
gi1wrei,0
gi1xgfa,1
gi1y438,0
gi209rv,0
gi2131p,0
gi21jbv,0
gi226ki,1
gi22xcx,0
gi23icj,0
gi23nqg,1
gi23szd,1
gi25j54,0
gi26468,0
gi26k1v,0
gi27xp2,0
gi28e9q,0
gi28y81,0
gi29b2o,0
gi2ak42,0
gi2as5b,1
gi2bhhp,0
gi2bqe9,0
gi2bwos,1
gi2ca63,0
gi2ckqk,0
gi2cl0h,0
gi2d282,0
gi2d95t,0
gi2dkwk,0
gi2dl30,0
gi2f51i,0
gi2fucm,0
gi2g7iv,0
gi2gj1c,0
gi2i0m1,0
gi2ilii,0
gi2lt3a,0
gi2nuvj,0
gi2qvan,0
gi2tfga,1
gi2tyeu,1
gi2v3c2,0
gi2vs5i,0
gi2wq7i,0
gi2wwoj,0
gi2xuzq,0
gi2zld8,0
gi3075w,0
gi33q2f,0
gi33tae,1
gi34pjg,0
gi3519g,0
gi355dd,0
gi3aan4,0
gi3bjls,0
gi3c3d4,1
gi3cqtd,0
gi3d89f,0
gi3fax5,1
gi3kc37,0
gi3kwdj,0
gi3ltpi,0
gi3s54g,0
gi3u3dg,0
gi3yxk7,0
gi42nbb,0
gi42u2h,0
gi43laa,0
gi53nse,0
gi7cj5d,0
gi8jhua,0
fxxvxqe,0
fxxvxrj,0
fxxw45l,1
fxxwade,0
fxxwbjh,1
fxxwhi9,1
fxxwskh,0
fxxx0dt,1
fxxx1a6,1
fxxx9b1,1
fxxxaef,0
fxxxbbm,1
fxxxbow,0
fxxxdt6,1
fxxxk2y,1
fxxxmhw,0
fxxxniq,1
fxxxo3h,1
fxxxykg,0
fxxy0jk,1
fxxy4p4,0
fxxy6n3,0
fxxz6ob,0
fxxz8fe,1
fxxzejf,1
fxxzf34,0
fxxzjs6,1
fxy0k17,1
fxy0suf,1
fxy0t9a,1
fxy1h3j,0
fxy1n74,1
fxy1yy0,0
fxy2jzw,0
fxy2k2o,1
fxy2rgt,0
fxy3asz,0
fxy418h,0
fxy4gwe,1
fxy5vef,0
fxy63mr,0
fxy75lv,0
fxy8dcs,0
fxy8e8i,1
fxy8u00,1
fxy941q,0
fxy9ea4,0
fxy9nk3,0
fxy9x11,0
fxya0dy,1
fxya8o6,1
fxyajgx,0
fxyb1ei,1
fxyb7g8,1
fxybydx,1
fxybyvo,1
fxyckgb,0
fxycng9,0
fxyfngq,1
fxyfx00,1
fxyh5os,1
fxyirk2,0
fxyjciw,1
fxyju6p,1
fxyk1pw,0
fxykam1,0
fxyksw3,1
fxykuoy,1
fxyl6z0,0
fxylenp,0
fxylpue,1
fxym3vy,1
fxym8gs,1
fxyn5s7,0
fxyo0ib,0
fxyo1y7,1
fxypn6s,0
fxyqkd5,0
fxyrqxj,0
fxyshgi,1
fxyslt9,1
fxysqq9,0
fxyt4yj,0
fxytcp0,1
fxyus9v,1
fxyvcm4,1
fxyvtk9,1
fxyx497,0
fxyydzs,1
fxyypk6,0
fxz05pf,1
fxz0n1m,0
fxz0tis,1
fxz13ju,0
fxz1db4,0
fxz1doc,1
fxz2r7r,1
fxz39zo,1
fxz45ct,1
fxz4q8j,1
fxz4qt7,1
fxz4r7c,1
fxz60ex,1
fxz7et0,1
fxz7sam,0
fxz814f,1
fxz8hka,1
fxz8jyp,1
fxz8mpw,1
fxz8wak,0
fxz98y5,0
fxz9cpo,0
fxz9u7f,0
fxza038,0
fxzagvd,0
fxzbhbn,0
fxzbvij,1
fxzc3q9,0
fxzc6ad,0
fxzcirn,1
fxzcm1z,0
fxzdejz,0
fxzdqtr,1
fxzdvri,0
fxzfez8,1
fxzflfi,0
fxzfq6j,1
fxzfszq,0
fxzfyr2,0
fxzg0g2,1
fxzgrhb,1
fxzh4v3,1
fxzh5aa,1
fxzh5ze,0
fxzh7p8,0
fxzhazx,1
fxzi64v,0
fxzie4x,1
fxzije6,1
fxzj1zv,1
fxzj4rs,0
fxzjr4i,1
fxzjrmu,1
fxzk8g8,1
fxzkmk7,1
fxzl2rt,1
fxzl66f,1
fxzls6m,1
fxzm5jf,1
fxzmd1l,1
fxzmpk3,1
fxzmysh,1
fxzosyk,0
fxzoyho,1
fxzp2bu,0
fxzpyg7,0
fxzqfk5,0
fxzqqvb,1
fxzqug1,1
fxzr3ql,0
fxzr4ss,1
fxzr8vs,0
fxzrkt5,1
fxzrv35,0
fxzsaa0,1
fxzscfy,1
fxzsxjt,1
fxzthd4,0
fxztig0,0
fxztufo,0
fxzty8r,1
fxzuaqi,0
fxzuqe3,0
fxzuqu8,0
fxzv5ol,0
fxzvaur,1
fxzve9m,0
fxzvnjg,1
fxzwa64,0
fxzwlxx,0
fxzx9pz,1
fxzxcyh,1
fxzxpl6,0
fxzzlcx,1
fy004mj,1
fy00e0c,1
fy00g1w,0
fy00l6g,1
fy00npk,1
fy00slb,0
fy00z1u,0
fy01c6j,0
fy01r2b,1
fy01rxy,1
fy02yir,1
fy037x3,1
fy03ffx,0
fy03zw5,1
fy0414k,0
fy049of,0
fy05y5f,1
fy06t0x,0
fy072nr,0
fy07l6u,0
fy0843k,0
fy08716,0
fy08993,1
fy08aj2,1
fy08dvh,1
fy08k9w,1
fy08psz,0
fy08toj,0
fy09mh3,1
fy09mmy,1
fy0amch,1
fy0bqvw,1
fy0c313,1
fy0cdpl,0
fy0cez5,0
fy0cmod,0
fy0dkv7,1
fy0e8l4,1
fy0eppw,1
fy0eww4,1
fy0f5p2,1
fy0f6qr,0
fy0h1bn,0
fy0h2fi,1
fy0h35s,1
fy0hmig,0
fy0htk4,0
fy0ie27,0
fy0isim,1
fy0jcbd,0
fy0k0qp,0
fy0larc,0
fy0lhtk,0
fy0ll6s,0
fy0lxa4,1
fy0m6ki,0
fy0me3b,0
fy0n8m9,1
fy0ogah,1
fy0opum,0
fy0pc3e,0
fy0rg6t,0
